NO_OF_FRAMES	3000
NO_OF_CAMERAS	8
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-06-28, 17:16:30.991	1829317.80032220
DATA_INCLUDED	6D
BODY_NAMES	Drone
BODY_FILTERS	No filter
TRANSLATION_ORIGIN	Global	
ROTATION_ORIGIN	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1737	17.36000	-131.02130	-1130.36237	46.04763	-177.65456	3.53867	-78.59457	0.97869	0.19737	0.97893	0.05231	0.97838	-0.20006	0.05236	0.06172	0.04085	-0.99726	
1738	17.37000	-124.96965	-1129.46679	46.76468	-178.05511	2.61394	-78.19373	0.73709	0.20439	0.97796	0.04255	0.97783	-0.20600	0.03767	0.04561	0.03390	-0.99838	
1739	17.38000	-118.48754	-1128.66560	47.49136	-177.57698	2.61915	-78.30248	0.40326	0.20253	0.97796	0.05066	0.97821	-0.20446	0.03614	0.04570	0.04223	-0.99806	
1740	17.39000	-112.11054	-1127.60628	48.58789	-177.45293	1.96802	-78.02168	0.61109	0.20742	0.97694	0.05059	0.97765	-0.20883	0.02434	0.03434	0.04441	-0.99842	
1741	17.40000	-105.63857	-1126.91531	49.21764	-177.13377	2.00427	-78.29107	0.47806	0.20282	0.97761	0.05605	0.97859	-0.20440	0.02406	0.03497	0.04997	-0.99814	
1742	17.41000	-99.49589	-1125.90178	50.17958	-176.86171	1.86666	-78.18338	0.62503	0.20467	0.97697	0.06025	0.97829	-0.20622	0.02062	0.03257	0.05472	-0.99797	
1743	17.42000	-93.25669	-1124.88650	51.44543	-177.09006	1.32269	-78.02415	0.74471	0.20744	0.97673	0.05444	0.97797	-0.20838	0.01202	0.02308	0.05075	-0.99844	
1744	17.43000	-86.84293	-1124.45535	52.23786	-176.61469	1.46921	-78.22938	0.47748	0.20393	0.97695	0.06303	0.97865	-0.20512	0.01301	0.02564	0.05903	-0.99793	
1745	17.44000	-80.58023	-1123.62506	53.14830	-176.28056	1.79165	-78.33782	0.60623	0.20204	0.97688	0.06984	0.97888	-0.20370	0.01744	0.03127	0.06484	-0.99741	
1746	17.45000	-74.24612	-1123.13631	54.19428	-176.43686	1.91918	-78.42445	0.65858	0.20055	0.97735	0.06759	0.97911	-0.20231	0.02027	0.03349	0.06211	-0.99751	
1747	17.46000	-68.10857	-1122.62785	55.34730	-176.28503	1.93088	-78.40439	0.55958	0.20089	0.97709	0.07023	0.97903	-0.20272	0.01991	0.03369	0.06476	-0.99733	
1748	17.47000	-61.80233	-1122.11860	56.39902	-176.44333	2.09176	-78.52695	0.58934	0.19877	0.97768	0.06804	0.97937	-0.20074	0.02336	0.03650	0.06199	-0.99741	
1749	17.48000	-55.57244	-1121.77231	57.53803	-176.43219	1.89190	-78.75151	0.62732	0.19496	0.97849	0.06746	0.98026	-0.19670	0.02018	0.03301	0.06220	-0.99752	
1750	17.49000	-49.37096	-1121.76797	58.47447	-176.61736	2.09910	-78.93181	0.38816	0.19185	0.97927	0.06493	0.98074	-0.19376	0.02456	0.03663	0.05896	-0.99759	
1751	17.50000	-43.29480	-1121.15019	59.78044	-176.37979	2.13695	-78.78918	0.53670	0.19428	0.97850	0.06917	0.98024	-0.19634	0.02423	0.03729	0.06310	-0.99731	
1752	17.51000	-37.15761	-1120.89345	61.06545	-176.80560	1.85108	-78.87706	0.51378	0.19281	0.97934	0.06090	0.98070	-0.19438	0.02090	0.03230	0.05569	-0.99793	
1753	17.52000	-31.08532	-1120.69992	62.32014	-176.68849	1.42662	-78.84485	0.53714	0.19341	0.97919	0.06148	0.98080	-0.19455	0.01321	0.02490	0.05775	-0.99802	
1754	17.53000	-24.80173	-1120.46479	63.75692	-177.10185	1.31830	-79.12260	0.54526	0.18866	0.98056	0.05399	0.98177	-0.18961	0.01302	0.02301	0.05055	-0.99846	
1755	17.54000	-18.41529	-1120.56255	65.31669	-176.81343	2.66678	-79.54671	1.03221	0.18124	0.98141	0.06309	0.98234	-0.18370	0.03560	0.04653	0.05553	-0.99737	
1756	17.55000	-12.69469	-1120.47683	66.27696	-176.46013	2.52502	-79.40745	0.50702	0.18365	0.98058	0.06877	0.98200	-0.18615	0.03187	0.04406	0.06168	-0.99712	
1757	17.56000	-6.63343	-1120.48427	67.58218	-176.60707	2.15027	-79.54577	0.46951	0.18132	0.98127	0.06500	0.98271	-0.18332	0.02609	0.03752	0.05914	-0.99754	
1758	17.57000	-0.61075	-1120.41936	68.86524	-176.65106	1.67352	-79.55106	0.43800	0.18128	0.98143	0.06274	0.98300	-0.18273	0.01808	0.02920	0.05839	-0.99787	
1759	17.58000	5.38340	-1120.34344	70.41233	-176.67496	1.94656	-79.70609	0.41415	0.17859	0.98190	0.06313	0.98334	-0.18034	0.02300	0.03397	0.05797	-0.99774	
1760	17.59000	11.34175	-1120.46989	71.80076	-176.92722	1.49701	-79.77711	0.33035	0.17742	0.98246	0.05738	0.98379	-0.17860	0.01616	0.02612	0.05359	-0.99822	
1761	17.60000	17.47200	-1120.45269	73.01610	-176.46237	1.69045	-79.93586	0.31379	0.17467	0.98242	0.06590	0.98418	-0.17621	0.01821	0.02950	0.06168	-0.99766	
1762	17.61000	23.20299	-1120.43749	74.37068	-176.69649	1.47848	-79.90800	0.59852	0.17517	0.98263	0.06125	0.98420	-0.17640	0.01526	0.02580	0.05761	-0.99801	
1763	17.62000	29.10315	-1120.83395	75.68257	-176.68515	1.68771	-80.09521	0.38249	0.17194	0.98315	0.06202	0.98467	-0.17340	0.01902	0.02945	0.05780	-0.99789	
1764	17.63000	35.05627	-1121.03129	77.13575	-176.48611	1.87612	-80.34869	0.25794	0.16756	0.98366	0.06590	0.98532	-0.16931	0.02194	0.03274	0.06126	-0.99758	
1765	17.64000	41.02543	-1121.11688	78.56409	-176.72446	1.70423	-80.36763	0.37713	0.16725	0.98401	0.06130	0.98547	-0.16873	0.01971	0.02974	0.05711	-0.99792	
1766	17.65000	47.06997	-1121.49719	79.66985	-176.63638	2.13496	-80.56628	0.49150	0.16379	0.98442	0.06397	0.98579	-0.16578	0.02707	0.03725	0.05863	-0.99758	
1767	17.66000	52.70489	-1121.90722	80.90660	-176.75458	2.49677	-80.76341	0.45047	0.16036	0.98506	0.06286	0.98610	-0.16269	0.03384	0.04356	0.05656	-0.99745	
1768	17.67000	58.55148	-1122.17693	82.30665	-176.84755	2.42068	-80.73360	0.38324	0.16088	0.98508	0.06107	0.98607	-0.16307	0.03277	0.04224	0.05494	-0.99760	
1769	17.68000	64.43912	-1122.45330	83.59253	-176.85973	2.63862	-81.02866	0.36639	0.15578	0.98589	0.06128	0.98672	-0.15820	0.03686	0.04604	0.05472	-0.99744	
1770	17.69000	70.01698	-1122.93113	84.66574	-176.85204	2.22832	-81.27222	0.36930	0.15163	0.98660	0.06017	0.98767	-0.15362	0.03004	0.03888	0.05487	-0.99774	
1771	17.70000	75.82796	-1123.30274	85.81254	-177.00414	2.49972	-81.33805	0.43221	0.15046	0.98690	0.05823	0.98765	-0.15265	0.03519	0.04361	0.05221	-0.99768	
1772	17.71000	81.47845	-1123.73988	86.89900	-176.70065	3.05457	-81.64851	0.48816	0.14504	0.98731	0.06467	0.98799	-0.14804	0.04428	0.05329	0.05747	-0.99692	
1773	17.72000	87.12171	-1124.29253	87.94680	-176.71208	2.72255	-81.81598	0.38418	0.14219	0.98780	0.06352	0.98870	-0.14482	0.03877	0.04750	0.05729	-0.99723	
1774	17.73000	92.82451	-1124.79054	89.18589	-176.44934	2.55611	-82.03806	0.50908	0.13838	0.98808	0.06750	0.98937	-0.14098	0.03550	0.04460	0.06187	-0.99709	
1775	17.74000	98.18633	-1125.35764	90.20651	-176.48563	2.90951	-82.07946	0.52695	0.13762	0.98817	0.06770	0.98918	-0.14062	0.04173	0.05076	0.06122	-0.99683	
1776	17.75000	103.73909	-1125.96345	91.21423	-176.24394	3.12157	-82.30917	0.45621	0.13363	0.98840	0.07219	0.98953	-0.13708	0.04508	0.05445	0.06541	-0.99637	
1777	17.76000	109.28023	-1126.64859	92.15647	-176.31346	2.85039	-82.49696	0.53573	0.13042	0.98897	0.07023	0.99021	-0.13348	0.04080	0.04973	0.06422	-0.99670	
1778	17.77000	114.69527	-1127.21424	93.20540	-176.50249	2.32735	-82.63551	0.45857	0.12808	0.98959	0.06570	0.99093	-0.13040	0.03238	0.04061	0.06095	-0.99731	
1779	17.78000	120.09402	-1128.01249	94.07447	-176.46794	2.73038	-82.77127	0.43300	0.12569	0.98980	0.06710	0.99093	-0.12850	0.03942	0.04764	0.06154	-0.99697	
1780	17.79000	125.50625	-1128.80012	95.04350	-176.55605	3.17148	-82.99973	0.76390	0.12169	0.99035	0.06635	0.99103	-0.12495	0.04749	0.05532	0.05998	-0.99667	
1781	17.80000	130.75069	-1129.57334	95.88990	-176.88145	2.41830	-83.12585	0.58280	0.11958	0.99107	0.05905	0.99193	-0.12179	0.03532	0.04219	0.05435	-0.99763	
1782	17.81000	136.00245	-1130.34860	96.66439	-177.09955	2.22011	-83.34026	0.44325	0.11589	0.99175	0.05475	0.99251	-0.11777	0.03256	0.03874	0.05056	-0.99797	
1783	17.82000	141.34661	-1131.14397	97.33966	-176.59637	2.78854	-83.44722	0.46367	0.11398	0.99139	0.06452	0.99229	-0.11679	0.04147	0.04865	0.05930	-0.99705	
1784	17.83000	146.39131	-1132.04802	98.14624	-176.91582	2.66567	-83.58575	0.44366	0.11160	0.99202	0.05865	0.99266	-0.11404	0.04014	0.04651	0.05375	-0.99747	
1785	17.84000	151.62734	-1132.91113	98.93381	-176.93640	2.33350	-83.71300	0.44726	0.10942	0.99233	0.05758	0.99316	-0.11152	0.03456	0.04072	0.05340	-0.99774	
1786	17.85000	156.92470	-1133.75313	99.50835	-176.94376	2.27332	-83.73286	0.55383	0.10908	0.99238	0.05732	0.99324	-0.11111	0.03355	0.03967	0.05327	-0.99779	
1787	17.86000	161.87247	-1134.50808	100.08118	-176.60703	2.32567	-83.80698	0.45208	0.10779	0.99216	0.06321	0.99335	-0.11008	0.03389	0.04058	0.05914	-0.99742	
1788	17.87000	166.99279	-1135.49577	100.60433	-176.73863	2.41463	-83.94296	0.37349	0.10542	0.99255	0.06101	0.99353	-0.10773	0.03582	0.04213	0.05684	-0.99749	
1789	17.88000	171.96530	-1136.53928	101.07746	-176.56383	2.72675	-83.95374	0.40090	0.10521	0.99235	0.06461	0.99331	-0.10798	0.04091	0.04757	0.05987	-0.99707	
1790	17.89000	177.09206	-1137.44994	101.53565	-176.82010	2.47878	-83.97022	0.32452	0.10495	0.99268	0.05970	0.99354	-0.10727	0.03712	0.04325	0.05542	-0.99753	
1791	17.90000	182.04926	-1138.36575	101.94887	-177.00363	2.30719	-83.91081	0.46016	0.10599	0.99278	0.05624	0.99355	-0.10802	0.03443	0.04026	0.05223	-0.99782	
1792	17.91000	186.76023	-1139.39469	102.27105	-177.06281	2.27311	-83.98373	0.41444	0.10473	0.99297	0.05511	0.99371	-0.10669	0.03402	0.03966	0.05120	-0.99790	
1793	17.92000	191.80097	-1140.58473	102.89315	-177.45335	2.38537	-84.08379	0.47154	0.10298	0.99350	0.04848	0.99381	-0.10481	0.03678	0.04162	0.04439	-0.99815	
1794	17.93000	196.75288	-1141.50493	102.98369	-177.15036	2.37738	-84.17862	0.45312	0.10134	0.99340	0.05366	0.99399	-0.10335	0.03617	0.04148	0.04967	-0.99790	
1795	17.94000	201.54923	-1142.64179	103.22226	-177.47639	2.05494	-84.15812	0.36625	0.10172	0.99368	0.04745	0.99417	-0.10326	0.03116	0.03586	0.04400	-0.99839	
1796	17.95000	206.29300	-1143.85331	103.29671	-177.65039	2.14651	-84.16328	0.44382	0.10162	0.99382	0.04459	0.99412	-0.10314	0.03306	0.03745	0.04097	-0.99846	
1797	17.96000	211.12580	-1144.98718	103.62237	-177.61549	1.93391	-84.45621	0.43001	0.09655	0.99433	0.04467	0.99476	-0.09792	0.02954	0.03375	0.04158	-0.99857	
1798	17.97000	215.96788	-1146.19445	103.69063	-177.60728	1.90911	-84.52221	0.42143	0.09541	0.99443	0.04474	0.99488	-0.09676	0.02915	0.03331	0.04173	-0.99857	
1799	17.98000	220.71628	-1147.24542	103.73010	-177.78116	1.39764	-84.66093	0.43238	0.09302	0.99483	0.04082	0.99537	-0.09392	0.02066	0.02439	0.03870	-0.99895	
1800	17.99000	225.33579	-1148.41628	103.57458	-177.79666	1.58323	-84.73347	0.49491	0.09175	0.99494	0.04082	0.99540	-0.09278	0.02396	0.02763	0.03843	-0.99888	
1801	18.00000	230.13425	-1149.74794	103.58717	-177.90839	1.26904	-84.96061	0.53593	0.08782	0.99540	0.03830	0.99589	-0.08859	0.01884	0.02215	0.03649	-0.99909	
1802	18.01000	234.92959	-1150.76400	103.31812	-177.62930	1.47588	-85.08742	0.36280	0.08561	0.99538	0.04342	0.99600	-0.08662	0.02210	0.02576	0.04135	-0.99881	
1803	18.02000	239.72140	-1151.89846	103.07745	-178.37816	0.81510	-85.14723	0.44450	0.08459	0.99598	0.02940	0.99631	-0.08496	0.01177	0.01423	0.02830	-0.99950	
1804	18.03000	244.32956	-1153.17905	102.81361	-178.21649	1.13485	-85.42626	0.49603	0.07973	0.99628	0.03260	0.99662	-0.08032	0.01725	0.01981	0.03112	-0.99932	
1805	18.04000	249.03047	-1154.55703	102.54912	-178.11707	1.07723	-85.54864	0.39243	0.07760	0.99640	0.03422	0.99681	-0.07819	0.01618	0.01880	0.03285	-0.99928	
1806	18.05000	253.81559	-1155.57341	102.25627	-178.06877	1.32544	-85.79106	0.44619	0.07337	0.99668	0.03531	0.99704	-0.07413	0.02058	0.02313	0.03369	-0.99916	
1807	18.06000	258.37860	-1156.63991	101.64406	-178.15456	1.20776	-85.75495	0.33147	0.07401	0.99669	0.03367	0.99704	-0.07466	0.01863	0.02108	0.03220	-0.99926	
1808	18.07000	263.07194	-1157.87989	101.20305	-177.97182	1.52325	-85.92941	0.46990	0.07096	0.99679	0.03719	0.99712	-0.07188	0.02399	0.02658	0.03538	-0.99902	
1809	18.08000	267.68988	-1159.18231	100.51851	-178.00160	1.74835	-86.05649	0.37819	0.06874	0.99695	0.03689	0.99717	-0.06979	0.02802	0.03051	0.03486	-0.99893	
1810	18.09000	272.36329	-1160.35647	99.96233	-178.22720	1.81917	-85.98450	0.46121	0.06999	0.99700	0.03308	0.99704	-0.07097	0.02949	0.03175	0.03092	-0.99902	
1811	18.10000	277.02807	-1161.41705	99.17663	-178.09082	2.02795	-86.11312	0.34707	0.06774	0.99707	0.03564	0.99707	-0.06893	0.03303	0.03539	0.03329	-0.99882	
1812	18.11000	281.68062	-1162.77624	98.67123	-178.77443	1.77981	-86.21989	0.48507	0.06590	0.99755	0.02339	0.99734	-0.06658	0.02957	0.03106	0.02138	-0.99929	
1813	18.12000	285.94697	-1163.94572	97.91881	-178.59061	1.98445	-86.16547	0.33286	0.06684	0.99740	0.02686	0.99716	-0.06770	0.03290	0.03463	0.02458	-0.99910	
1814	18.13000	290.65495	-1165.16321	97.12694	-178.52634	2.33809	-86.30458	0.41898	0.06440	0.99752	0.02829	0.99709	-0.06548	0.03904	0.04080	0.02570	-0.99884	
1815	18.14000	295.21483	-1166.20513	96.58929	-178.90379	2.11395	-86.41308	0.60166	0.06252	0.99781	0.02140	0.99736	-0.06326	0.03561	0.03689	0.01912	-0.99914	
1816	18.15000	299.46230	-1167.44141	95.54222	-178.95164	1.63648	-86.28828	0.41496	0.06471	0.99770	0.02011	0.99750	-0.06525	0.02731	0.02856	0.01829	-0.99942	
1817	18.16000	303.87477	-1168.60994	94.64161	-179.13701	1.55580	-86.24926	0.44799	0.06539	0.99772	0.01681	0.99749	-0.06582	0.02610	0.02715	0.01506	-0.99952	
1818	18.17000	308.19974	-1169.81662	93.47516	-178.89734	1.68869	-86.21835	0.28871	0.06593	0.99760	0.02115	0.99739	-0.06651	0.02813	0.02947	0.01924	-0.99938	
1819	18.18000	312.67671	-1170.81055	92.58844	-178.91911	1.54509	-86.25478	0.48204	0.06530	0.99765	0.02058	0.99750	-0.06582	0.02567	0.02696	0.01886	-0.99946	
1820	18.19000	317.07741	-1171.85145	91.41994	-178.80171	1.34778	-86.24380	0.38124	0.06549	0.99760	0.02241	0.99758	-0.06599	0.02210	0.02352	0.02091	-0.99950	
1821	18.20000	321.37866	-1172.99257	90.26714	-179.01180	1.34347	-86.20938	0.45114	0.06609	0.99764	0.01876	0.99754	-0.06650	0.02225	0.02345	0.01724	-0.99958	
1822	18.21000	325.75807	-1174.19626	89.04791	-178.86626	1.62909	-86.33638	0.37950	0.06387	0.99773	0.02156	0.99755	-0.06445	0.02710	0.02843	0.01978	-0.99940	
1823	18.22000	330.14747	-1175.16159	87.75902	-179.08678	1.48924	-86.28913	0.37815	0.06470	0.99775	0.01759	0.99757	-0.06513	0.02490	0.02599	0.01593	-0.99954	
1824	18.23000	334.39515	-1176.18373	86.48814	-179.24748	1.35980	-86.25418	0.47281	0.06531	0.99776	0.01466	0.99758	-0.06564	0.02282	0.02373	0.01313	-0.99963	
1825	18.24000	338.73490	-1177.24965	85.24848	-179.43501	1.44048	-86.27776	0.35691	0.06490	0.99783	0.01147	0.99758	-0.06516	0.02444	0.02514	0.00986	-0.99964	
1826	18.25000	343.01964	-1178.40759	83.92381	-179.41501	1.62504	-86.26440	0.37729	0.06513	0.99780	0.01204	0.99747	-0.06544	0.02763	0.02836	0.01021	-0.99955	
1827	18.26000	347.41425	-1179.35581	82.64240	-179.45679	1.62223	-86.30458	0.35626	0.06443	0.99786	0.01129	0.99752	-0.06472	0.02764	0.02831	0.00948	-0.99955	
1828	18.27000	351.70781	-1180.35241	81.24895	-179.33650	1.77137	-86.41251	0.25381	0.06254	0.99795	0.01349	0.99756	-0.06293	0.03012	0.03091	0.01157	-0.99946	
1829	18.28000	355.90361	-1181.27242	79.91335	-179.66066	1.53715	-86.23120	0.39154	0.06571	0.99781	0.00767	0.99748	-0.06589	0.02638	0.02683	0.00592	-0.99962	
1830	18.29000	360.10119	-1182.32536	78.59148	-179.79958	1.49780	-86.23838	0.40738	0.06558	0.99783	0.00521	0.99750	-0.06570	0.02585	0.02614	0.00350	-0.99965	
1831	18.30000	364.32529	-1183.19829	77.24765	-179.82932	1.27859	-86.12830	0.35669	0.06751	0.99771	0.00448	0.99747	-0.06759	0.02206	0.02231	0.00298	-0.99975	
1832	18.31000	368.57974	-1184.08814	75.79704	-179.96785	1.06196	-86.21613	0.36538	0.06598	0.99782	0.00178	0.99765	-0.06600	0.01846	0.01853	0.00056	-0.99983	
1833	18.32000	372.72492	-1184.93765	74.40560	-179.95222	0.94576	-86.11604	0.35295	0.06773	0.99770	0.00195	0.99757	-0.06775	0.01641	0.01651	0.00083	-0.99986	
1834	18.33000	376.87179	-1185.81153	73.03385	-179.96242	0.94359	-86.05964	0.41868	0.06871	0.99764	0.00179	0.99750	-0.06873	0.01638	0.01647	0.00066	-0.99986	
1835	18.34000	380.95716	-1186.57098	71.67947	-179.97597	0.65130	-86.03021	0.26657	0.06923	0.99760	0.00121	0.99754	-0.06924	0.01131	0.01137	0.00042	-0.99994	
1836	18.35000	385.42589	-1187.48787	70.13367	-179.90639	0.86828	-86.15931	0.32330	0.06697	0.99775	0.00265	0.99764	-0.06701	0.01501	0.01515	0.00163	-0.99988	
1837	18.36000	389.54391	-1188.05965	68.40947	-179.51414	1.13312	-86.11068	0.48507	0.06782	0.99765	0.00980	0.99750	-0.06799	0.01915	0.01978	0.00848	-0.99977	
1838	18.37000	393.72639	-1188.87196	67.16711	179.86485	0.77534	-85.95876	0.45697	0.07047	0.99751	-0.00140	0.99742	-0.07044	0.01366	0.01353	-0.00236	-0.99991	
1839	18.38000	397.97435	-1189.61754	65.70229	179.98442	0.95143	-86.00736	0.42291	0.06962	0.99757	0.00088	0.99744	-0.06962	0.01658	0.01660	-0.00027	-0.99986	
1840	18.39000	402.21037	-1190.12891	64.20118	179.75226	0.83635	-85.86578	0.34271	0.07209	0.99739	-0.00326	0.99729	-0.07203	0.01487	0.01460	-0.00432	-0.99988	
1841	18.40000	406.50385	-1190.81604	62.59113	179.71756	1.25111	-85.97899	0.49726	0.07011	0.99753	-0.00339	0.99730	-0.07001	0.02213	0.02183	-0.00493	-0.99975	
1842	18.41000	410.64481	-1191.36457	60.66030	-179.98514	1.53850	-85.86146	0.44611	0.07214	0.99739	0.00220	0.99703	-0.07218	0.02676	0.02685	0.00026	-0.99964	
1843	18.42000	414.75290	-1191.93942	59.30295	179.75327	1.53294	-85.83341	0.42881	0.07263	0.99736	-0.00235	0.99700	-0.07254	0.02699	0.02675	-0.00430	-0.99963	
1844	18.43000	419.01216	-1192.30668	57.83701	179.64401	1.50865	-85.78806	0.40573	0.07342	0.99729	-0.00426	0.99695	-0.07328	0.02671	0.02633	-0.00621	-0.99963	
1845	18.44000	423.22349	-1192.83687	56.17747	179.31981	1.38389	-85.82113	0.40584	0.07285	0.99729	-0.01008	0.99705	-0.07258	0.02495	0.02415	-0.01187	-0.99964	
1846	18.45000	427.29720	-1193.41246	54.19170	179.64206	1.49004	-85.66235	0.19768	0.07561	0.99713	-0.00426	0.99680	-0.07547	0.02640	0.02600	-0.00625	-0.99964	
1847	18.46000	431.42235	-1193.61504	52.79306	179.65552	1.88872	-85.68253	0.48644	0.07524	0.99716	-0.00351	0.99662	-0.07508	0.03332	0.03296	-0.00601	-0.99944	
1848	18.47000	435.63315	-1194.06196	51.49380	179.35394	1.58514	-85.73535	0.35907	0.07434	0.99719	-0.00919	0.99685	-0.07405	0.02842	0.02766	-0.01127	-0.99955	
1849	18.48000	439.66593	-1194.27107	49.79097	179.35706	1.51957	-85.66728	0.41430	0.07552	0.99710	-0.00919	0.99679	-0.07525	0.02729	0.02652	-0.01122	-0.99959	
1850	18.49000	443.73768	-1194.63642	48.33315	179.16614	1.24732	-85.55178	0.38114	0.07754	0.99691	-0.01282	0.99675	-0.07723	0.02283	0.02177	-0.01455	-0.99966	
1851	18.50000	447.83417	-1194.72785	46.84430	179.27248	1.71166	-85.38343	0.44154	0.08045	0.99671	-0.01025	0.99631	-0.08010	0.03079	0.02987	-0.01269	-0.99947	
1852	18.51000	451.96494	-1194.74465	45.69077	179.00444	1.67775	-85.35007	0.53858	0.08103	0.99660	-0.01494	0.99628	-0.08055	0.03059	0.02928	-0.01737	-0.99942	
1853	18.52000	456.19385	-1194.93384	44.07076	178.73743	1.49864	-85.31091	0.53001	0.08172	0.99646	-0.01982	0.99631	-0.08115	0.02786	0.02615	-0.02203	-0.99942	
1854	18.53000	460.15213	-1194.99718	42.72599	178.57803	1.24392	-85.23032	0.49254	0.08313	0.99627	-0.02292	0.99630	-0.08259	0.02369	0.02171	-0.02481	-0.99946	
1855	18.54000	464.19118	-1195.13520	41.31408	178.79343	1.36800	-85.27489	0.37880	0.08235	0.99642	-0.01902	0.99632	-0.08186	0.02552	0.02387	-0.02105	-0.99949	
1856	18.55000	468.08880	-1194.95829	39.98930	179.43927	1.50468	-85.22921	0.50189	0.08314	0.99651	-0.00757	0.99619	-0.08291	0.02698	0.02626	-0.00978	-0.99961	
1857	18.56000	472.24278	-1194.82212	38.80264	179.47975	1.35498	-85.21434	0.42260	0.08341	0.99649	-0.00708	0.99624	-0.08321	0.02432	0.02365	-0.00908	-0.99968	
1858	18.57000	475.82980	-1194.69676	38.51888	179.60931	-0.88380	-85.25517	0.45689	0.08271	0.99654	-0.00807	0.99645	-0.08282	-0.01481	-0.01542	-0.00682	-0.99986	
1859	18.58000	479.08404	-1194.50837	38.90653	-179.93036	-3.69599	-85.12860	0.52783	0.08474	0.99639	-0.00426	0.99432	-0.08484	-0.06433	-0.06446	0.00121	-0.99792	
1860	18.59000	482.61753	-1194.29412	39.30399	-179.67644	-6.58812	-85.12044	0.47309	0.08450	0.99641	-0.00413	0.98980	-0.08441	-0.11479	-0.11473	0.00561	-0.99338	
1861	18.60000	486.38356	-1194.10261	39.64374	-179.44553	-8.84200	-85.03411	0.48937	0.08553	0.99633	-0.00366	0.98441	-0.08508	-0.15396	-0.15371	0.00956	-0.98807	
1862	18.61000	490.27245	-1193.81561	39.71692	-178.91933	-10.60367	-84.92989	0.59360	0.08687	0.99622	0.00253	0.97908	-0.08490	-0.18493	-0.18401	0.01854	-0.98275	
1863	18.62000	494.29855	-1193.67094	39.84839	-178.56393	-12.06460	-84.63036	0.39301	0.09151	0.99579	0.00540	0.97362	-0.08834	-0.21038	-0.20901	0.02451	-0.97761	
1864	18.63000	498.29443	-1193.32915	40.13246	-178.26454	-13.05759	-84.33707	0.45973	0.09612	0.99534	0.00785	0.96939	-0.09182	-0.22771	-0.22593	0.02950	-0.97370	
1865	18.64000	502.59590	-1192.96181	40.22343	-178.13828	-13.34441	-83.95898	0.47631	0.10240	0.99471	0.00803	0.96760	-0.09773	-0.23282	-0.23080	0.03161	-0.97249	
1866	18.65000	507.07808	-1192.95671	40.21754	-178.42421	-12.97125	-83.50981	0.44611	0.11015	0.99391	0.00196	0.96824	-0.10686	-0.22605	-0.22446	0.02680	-0.97411	
1867	18.66000	511.46980	-1192.67628	40.11491	-178.94583	-11.85270	-82.93694	0.50404	0.12034	0.99271	-0.00699	0.97125	-0.11919	-0.20607	-0.20540	0.01801	-0.97851	
1868	18.67000	516.26746	-1192.52660	40.10697	-179.54567	-10.22094	-82.41670	0.46459	0.12987	0.99141	-0.01556	0.97552	-0.13057	-0.17693	-0.17744	0.00780	-0.98410	
1869	18.68000	521.14032	-1192.11198	40.15290	179.92825	-8.27556	-82.06858	0.53506	0.13655	0.99041	-0.02110	0.98012	-0.13817	-0.14238	-0.14393	-0.00124	-0.98959	
1870	18.69000	526.23142	-1192.11595	39.94731	178.72093	-6.24821	-81.77669	0.49325	0.14218	0.98912	-0.03766	0.98384	-0.14540	-0.10450	-0.10884	-0.02219	-0.99381	
1871	18.70000	531.46624	-1191.93105	39.90273	178.06277	-3.95969	-81.45125	0.48300	0.14830	0.98798	-0.04369	0.98653	-0.15087	-0.06322	-0.06905	-0.03372	-0.99704	
1872	18.71000	536.66922	-1191.70946	39.72305	177.56366	-1.39654	-80.99788	0.42303	0.15642	0.98663	-0.04580	0.98739	-0.15735	-0.01740	-0.02437	-0.04250	-0.99880	
1873	18.72000	542.03914	-1191.41767	40.01003	176.76817	0.23328	-80.81660	0.32387	0.15959	0.98565	-0.05500	0.98717	-0.15911	0.01301	0.00407	-0.05638	-0.99840	
1874	18.73000	547.39607	-1190.96684	39.92639	176.48756	2.22551	-80.55922	0.50355	0.16390	0.98499	-0.05408	0.98571	-0.16137	0.04828	0.03883	-0.06122	-0.99737	
1875	18.74000	552.66896	-1190.86784	40.21838	176.45320	4.11524	-80.85342	0.51189	0.15855	0.98610	-0.04969	0.98474	-0.15427	0.08055	0.07176	-0.06170	-0.99551	
1876	18.75000	557.77257	-1190.82910	40.66412	176.27171	5.20860	-81.32968	0.40693	0.15013	0.98737	-0.05063	0.98449	-0.14459	0.09936	0.09078	-0.06476	-0.99376	
1877	18.76000	562.98169	-1190.53731	41.44483	176.12589	5.74384	-81.75762	0.24827	0.14264	0.98838	-0.05255	0.98470	-0.13634	0.10851	0.10008	-0.06723	-0.99271	
1878	18.77000	568.02688	-1190.07128	41.96208	176.74191	6.15562	-82.18085	0.36842	0.13526	0.98993	-0.04174	0.98499	-0.12979	0.11379	0.10723	-0.05651	-0.99263	
1879	18.78000	572.69500	-1189.92880	42.44012	177.18077	6.16041	-82.86671	0.45224	0.12346	0.99171	-0.03549	0.98653	-0.11879	0.11246	0.10731	-0.04890	-0.99302	
